id,weight,destinationHubId,priority
PKG-005726,410.84,wh-043,STANDARD
PKG-005727,195.41,WH-089,STANDARD
PKG-005728,165.34,WH-050,LOW
 PKG-005729 ,455.32,WH-082,URGENT
PKG-005730,95.30,WH-047,STANDARD
PKG-005731,27.38,WH-097,
PKG-005732,389.86,WH-026,LOW
pkg-005733,N/A,WH-059,STANDARD
PKG-005734,312.18,WH-042,URGENT
PKG-005735,330.83,wh-072,LOW
PKG-005736,388.91,WH-092,STANDARD
PKG-005737,313.20,WH-061,low
PKG-005738,327.91,WH-012,URGENT
PKG-005739,214.66,WH-064,URGENT
PKG-005740,404.42819562246035kg,WH-084,LOW
PKG-005741,467.27,WH-031,STANDARD
PKG-005742,15.98,WH-062,STANDARD
PKG-005743, 118.31519680030533 ,WH-050,LOW
PKG-005744,26.12,WH-019,STANDARD
PKG-005745,265.96,WH-090,URGENT
PKG-005746,373.02,WH-070,URGENT
PKG-005747,463.69,WH-100,STANDARD
PKG-005748,429.00,WH-060,STANDARD
PKG-005749,187.36,WH-011,LOW
PKG-005750,452.88,WH-037,LOW
PKG-005751,253.93,WH-030,STANDARD
PKG-005752,317.36,WH-016,LOW
PKG-005753,,WH-042,STANDARD
PKG-005754,175.07,WH-031,LOW
PKG-005755,292.48,WH-073,URGENT
PKG-005756,26.31,WH-079,LOW
PKG-005757,17.23,WH-085,LOW
PKG-005758,,WH-081,STANDARD
PKG-005759,311.91,WH-023,urgent
PKG-005760,427.03,WH-019,URGENT
PKG-005761,184.60,wh-011,URGENT
PKG-005762,381.20,WH-035,LOW
PKG-005763,381.97,wh-021,URGENT
PKG-005764,null,WH-086,STANDARD
PKG-005765,208.34,WH-005,NONE
PKG-005766,319.88,WH-079,STANDARD
PKG-005767,84.76,,URGENT
PKG-005768,343.37,WH-076,LOW
PKG-005769,301.10,WH-031, URGENT 
PKG-005770,340.11,,standard
PKG-005771,388.34,WH-033, URGENT 
PKG-005772,268.90,WH-029,URGENT
PKG-005773,256.89,WH-043,STANDARD
PKG-005774,149.21,WH-010,STANDARD
PKG-005775,432.63,WH-056,LOW
PKG-005776,437.14,WH-086,STANDARD
pkg-005777,76.83,WH-055,STANDARD
PKG-005778,491.07,WH-001, LOW 
PKG-005779,423.98, WH-058 ,URGENT
PKG-005780,421.48,WH-036,low
PKG-005781,76.15567730218125kg,WH-076,NONE
PKG-005782,,WH-099,standard
PKG-005783,19.16,WH-099
PKG-005784,330.39,,URGENT
PKG-005785,91.86,wh-087,NONE
PKG-005786,23.21,WH-071,LOW
PKG-005787,23.72,WH-092,STANDARD
PKG-005788,388.4926956162491kg,WH-066,URGENT
PKG-005789,345.11, WH-044 ,STANDARD
PKG-005790,179.23, WH-090 ,STANDARD
 PKG-005791 ,79.39,WH-026, URGENT 
pkg-005792,,WH-063,LOW
pkg-005793,290.11,,URGENT
PKG-005794,166.09,WH-004,LOW
PKG-005795,100.89,WH-072,LOW
,256.16,WH-075,LOW
PKG-005797,397.51,WH-019,EXPRESS
PKG-005798,293.04,WH-062
PKG-005799, 353.07757665625024 ,WH-014,URGENT
PKG-005800,43.35,,URGENT
PKG-005801,460.37,WH-037,LOW
PKG-005802,352.07,WH-027,STANDARD
PKG-005803,18.79,WH-066,STANDARD
PKG-005804,408.06,WH-060,STANDARD
PKG-005805,165.63,WH-088,STANDARD
pkg-005806,283.76,WH-097,STANDARD
PKG-005807,260.43,WH-017,URGENT
PKG-005808,188.49,WH-042,STANDARD
PKG-005809,291.68,WH-083,STANDARD
PKG-005810,489.11,WH-088,STANDARD
PKG-005811,93.59,WH-029,LOW
PKG-005812,317.61,WH-079,LOW
 PKG-005813 ,459.94,WH-012, URGENT 
PKG-005814,488.35,WH-086,LOW
PKG-005815,426.77, WH-050 ,STANDARD
PKG-005816,487.43,WH-092,STANDARD,
 PKG-005817 ,379.61,WH-037,URGENT
PKG-005818,183.44,WH-005,LOW
PKG-005819,128.18,WH-074,LOW
PKG-005820,350.14,wh-009,STANDARD,
PKG-005821,288.93,WH-048,standard
pkg-005822,282.16,WH-015,LOW
PKG-005823,71.90, WH-063 ,CRITICAL
PKG-005824,335.77,WH-051,VIP
PKG-005825,316.35,WH-046,STANDARD
PKG-005826,213.22,WH-084,VIP
PKG-005827,,WH-015,STANDARD
PKG-005828,413.24,WH-032,LOW
PKG-005829,13.72,WH-061,LOW
PKG-005830,422.05,WH-072,STANDARD
PKG-005831,311.05, WH-077 ,URGENT
PKG-005832,321.23,WH-008,STANDARD
PKG-005833,400.25,WH-089,LOW
PKG-005834,312.67,WH-016,LOW
PKG-005835,225.20,WH-042,URGENT
PKG-005836,377.75, WH-017 ,LOW
PKG-005837,345.50,WH-077, LOW 
PKG-005838,226.15,WH-009,STANDARD
PKG-005839,106.20,WH-062,URGENT
PKG-005840,330.29, WH-056 ,STANDARD
PKG-005841,251.89, WH-099 ,URGENT
PKG-005842,39.61,WH-006,STANDARD
PKG-005843,468.49,WH-031,LOW
PKG-005844,258.80,WH-005,
PKG-005845,150.63,WH-059,STANDARD
PKG-005846,473.26,WH-017,STANDARD
PKG-005847,,WH-003,STANDARD
PKG-005848,121.86,WH-001,STANDARD
PKG-005849,417.97,WH-010, LOW 
PKG-005850,345.01,WH-011,standard
PKG-005851,8.00,,NONE
pkg-005852,157.77,WH-014,URGENT
,485.29,WH-031,STANDARD
PKG-005854,40.43,,LOW
PKG-005855,433.87,WH-049,STANDARD
 PKG-005856 ,454.31,WH-056, URGENT 
PKG-005857,347.79,WH-085,STANDARD
PKG-005858,273.69,WH-040,STANDARD
PKG-005859,339.29,WH-054,LOW

PKG-005860,238.33142649978268kg,WH-078,URGENT
PKG-005861,446.53,WH-065,URGENT
PKG-005862,457.52,WH-015,URGENT
PKG-005863,394.29,WH-046,STANDARD
PKG-005864,26.78,WH-091,LOW

pkg-005865,81.73,WH-026,LOW
PKG-005866,41.73,WH-062,STANDARD
PKG-005867,411.14,WH-095,URGENT
PKG-005868,285.40,WH-008,LOW
PKG-005869,1.27,WH-016,STANDARD
PKG-005870,282.91,WH-094,STANDARD
PKG-005871,415.72,WH-055,LOW
PKG-005872,110.29,WH-066,LOW
 PKG-005873 ,,, URGENT 
PKG-005874,null,WH-099,NONE
PKG-005875,115.69,WH-052,URGENT
PKG-005876,416.16,WH-091
PKG-005877,81.26,,urgent
PKG-005878,78.60,WH-053,STANDARD
PKG-005879,445.39,WH-100,URGENT
PKG-005880,313.96,,URGENT
PKG-005881, 363.49052662390557 ,WH-080,EXPRESS
PKG-005882,390.55,WH-030,NONE
PKG-005883,41.50,WH-059,STANDARD
PKG-005884,368.56,WH-040,LOW
PKG-005885,265.50,WH-074,STANDARD
PKG-005886,472.28,WH-100,LOW
PKG-005887,69.35,WH-016, LOW 
PKG-005888,349.00,WH-089,URGENT
PKG-005889,93.92,WH-012,STANDARD
PKG-005890,273.16,WH-097,STANDARD
pkg-005891,298.68,WH-037,URGENT
pkg-005892,134.17,WH-075,STANDARD
PKG-005893,187.66,WH-081,URGENT
PKG-005894,349.34, WH-008 ,URGENT
PKG-005895,397.99,WH-058,STANDARD
PKG-005896,382.98,WH-074,URGENT
,236.96,WH-064,URGENT
PKG-005898,297.71, WH-056 ,LOW
PKG-005899,154.00,WH-043,STANDARD
PKG-005900,401.68,wh-085,STANDARD
PKG-005901,434.24,WH-076,STANDARD
PKG-005902,,WH-029,STANDARD
PKG-005903,201.05,WH-089,urgent
PKG-005904,165.38,wh-026,low
PKG-005905,275.72,WH-009,STANDARD
PKG-005906, 311.88252689261554 ,WH-001,URGENT
PKG-005907,383.51,WH-003,LOW
pkg-005908,202.54,WH-003,URGENT
PKG-005909,336.12,WH-054,
PKG-005910,54.97,WH-013,URGENT
PKG-005911,383.67,WH-063, LOW 
PKG-005912,364.22,wh-063,STANDARD
PKG-005913,442.42,WH-005,URGENT
PKG-005914,41.97,WH-070,
PKG-005915,493.01,WH-083,STANDARD
PKG-005916,464.47718376791386kg,WH-059,URGENT
PKG-005917,14.77,WH-026, STANDARD 
PKG-005918,133.32,WH-066,VIP
PKG-005919,71.39,WH-072,URGENT
pkg-005920,N/A,WH-087,STANDARD
PKG-005921,486.57,WH-001,LOW
 PKG-005922 ,397.83,WH-071,LOW
PKG-005923,275.36,WH-002, STANDARD 
PKG-005924,2.84,WH-042,URGENT
PKG-005925,177.23,WH-032, STANDARD 
pkg-005926,156.50, WH-008 ,LOW
pkg-005927,268.93,WH-024,URGENT
PKG-005928,471.17,WH-046,LOW
PKG-005929,43.33,WH-056,URGENT
PKG-005930,60.99,WH-047,STANDARD
PKG-005931,140.94,WH-009,URGENT
PKG-005932,4.51,WH-064,STANDARD
PKG-005933,111.45, WH-049 ,STANDARD
PKG-005934,234.86,WH-052,STANDARD
PKG-005935,382.35,WH-051,STANDARD
PKG-005936,427.10,WH-017,URGENT
PKG-005937,293.96,WH-027,LOW
PKG-005938,109.95,WH-063,STANDARD
PKG-005939,276.11,WH-042,STANDARD
PKG-005940,209.52,WH-032,LOW
PKG-005941,141.53,WH-054,standard
PKG-005942,284.82,WH-091,LOW
PKG-005943,369.05,WH-026,URGENT
PKG-005944,299.62,WH-022,low
PKG-005945,224.14,WH-090,URGENT
PKG-005946,370.94,WH-046,STANDARD
PKG-005947,18.94,WH-097,URGENT
PKG-005948,152.50,WH-013,STANDARD
PKG-005949,121.46,WH-061,URGENT
pkg-005950,206.54,WH-028,urgent
PKG-005951,58.66,wh-038,LOW
PKG-005952,185.07,WH-012,URGENT
PKG-005953,288.51,WH-087,URGENT
PKG-005954,,WH-009,CRITICAL
PKG-005955,27.68,WH-077,LOW
pkg-005956,N/A,wh-089,
PKG-005957,60.48,WH-100,STANDARD
PKG-005958,202.02,WH-047,STANDARD
PKG-005959,267.39,WH-085,URGENT
PKG-005960,126.57,WH-076,URGENT
PKG-005961,99.66,WH-012,LOW
PKG-005962,232.75,WH-048,STANDARD
PKG-005963,61.61,WH-012,URGENT
PKG-005964,41.62,WH-055,LOW
PKG-005965,228.67,WH-020,STANDARD
 PKG-005966 ,null,WH-054,LOW
 PKG-005967 ,6.48,WH-006,CRITICAL
PKG-005968,275.44,WH-023,LOW
PKG-005969,432.58, WH-050 ,LOW
PKG-005970,463.43,WH-053,STANDARD
PKG-005971,499.74,WH-071,URGENT
PKG-005972,403.84,WH-003, STANDARD 
PKG-005973,9.53,WH-053,STANDARD
PKG-005974,311.52,WH-078,LOW
PKG-005975,296.01,WH-044,urgent
PKG-005976,454.19,WH-087,STANDARD
,373.86,WH-064,LOW
PKG-005978,16.19,WH-052,URGENT
PKG-005979,458.70,WH-100,CRITICAL
PKG-005980,433.92,WH-070,LOW
PKG-005981,479.24,WH-079,LOW
PKG-005982,55.40,WH-020,URGENT
PKG-005983,318.73,WH-037,STANDARD
PKG-005984,319.76,wh-092,LOW
PKG-005985,399.82,WH-031,STANDARD
PKG-005986,470.21,WH-024,standard
PKG-005987,65.91,WH-032,LOW
PKG-005988,200.58,WH-074,STANDARD
PKG-005989,356.27,WH-079,STANDARD
pkg-005990,128.26,WH-099,urgent
PKG-005991,423.84,WH-092, STANDARD 
,82.22,WH-072,STANDARD
PKG-005993,462.38,WH-055,URGENT
PKG-005994,438.60,WH-029,LOW
PKG-005995,497.24,WH-097
PKG-005996,88.05,WH-056,STANDARD
PKG-005997,468.46,WH-011,STANDARD
PKG-005998,459.90,WH-099,URGENT
PKG-005999,427.90,WH-017,LOW
PKG-006000, 444.29468041676677 ,WH-021, CRITICAL 
PKG-006001,276.28,wh-028,URGENT
PKG-006002,39.43,wh-071,LOW
PKG-006003,131.51,WH-065,standard
PKG-006004,260.19,WH-007,LOW
PKG-006005,98.71,WH-037,STANDARD
PKG-006006,409.73,WH-021,URGENT
PKG-006007,192.00,WH-006,LOW
PKG-006008,313.25,WH-081,LOW
PKG-006009,57.11,WH-056,EXPRESS
PKG-006010,130.25,WH-061,URGENT
PKG-006011,408.64,WH-073,LOW

,51.75,WH-013,STANDARD
PKG-006013,228.25,WH-084,LOW
PKG-006014,117.94,WH-065,LOW
PKG-006015,101.25,WH-066,LOW
PKG-006016,114.52,WH-002,LOW
PKG-006017,483.32,wh-064,STANDARD
PKG-006018,420.12,WH-048,critical
PKG-006019,300.66,WH-084,URGENT
PKG-006020,243.57,WH-088,LOW
PKG-006021,180.75,WH-069,LOW
PKG-006022,357.05,wh-069,URGENT
pkg-006023,351.29,WH-084,LOW
PKG-006024,340.87,WH-082,
PKG-006025,78.57,WH-012,STANDARD
PKG-006026,24.01,wh-097,URGENT
PKG-006027,342.19,WH-064,LOW
PKG-006028,485.38,WH-045,STANDARD
PKG-006029,22.55,WH-034,LOW
PKG-006030,59.92,WH-021,URGENT
PKG-006031,155.55,WH-086,STANDARD
PKG-006032,474.28,WH-027,LOW
 PKG-006033 ,433.99,WH-051,LOW
PKG-006034,349.52,WH-042,URGENT
PKG-006035,251.55,WH-045,STANDARD
PKG-006036,303.75,WH-064,URGENT
PKG-006037,413.74,WH-094,LOW
PKG-006038,353.71,WH-080,STANDARD
PKG-006039,373.99,WH-074,STANDARD
PKG-006040,124.65,,URGENT
PKG-006041,259.84,WH-054,URGENT
PKG-006042,376.79,WH-054,URGENT
PKG-006043,203.44,WH-059,URGENT
PKG-006044,,WH-059,URGENT
PKG-006045,282.32,WH-022,critical
PKG-006046,42.75,WH-026,standard
PKG-006047,63.17,WH-056,LOW
PKG-006048,345.56,WH-045,STANDARD
PKG-006049,18.63,WH-100,STANDARD
pkg-006050,199.18040848126705kg,WH-054,STANDARD
PKG-006051,18.63,WH-097,STANDARD
PKG-006052,487.09,WH-016,LOW
PKG-006053,325.73,WH-047,LOW
PKG-006054,460.27,WH-020,LOW
PKG-006055,224.59,WH-017,CRITICAL
PKG-006056,375.11,WH-065,low
PKG-006057,288.52,WH-093,URGENT
 PKG-006058 ,232.45,WH-010,STANDARD
PKG-006059,246.73,WH-081,STANDARD
PKG-006060,199.69,WH-083,STANDARD
PKG-006061,417.48,WH-022,
PKG-006062,436.81,WH-040,STANDARD
PKG-006063,364.49,WH-048,STANDARD
PKG-006064,,WH-012,LOW
,200.37,WH-042
PKG-006066, 177.02739336242524 ,WH-025,LOW

PKG-006067,184.66,WH-034,LOW
PKG-006068,39.74,WH-010,STANDARD
PKG-006069,102.99,WH-019,STANDARD
PKG-006070,16.54,WH-031,STANDARD
pkg-006071,83.74,WH-051, STANDARD 
PKG-006072,42.87,wh-063,NONE
PKG-006073,496.21,WH-056,STANDARD
PKG-006074,44.83,, LOW 
PKG-006075,179.69,WH-045,URGENT
PKG-006076,29.84,WH-052,LOW
PKG-006077,213.72,WH-066,VIP
PKG-006078,220.20,WH-025, STANDARD 
PKG-006079,280.04,WH-086,LOW
PKG-006080,448.06,WH-062,LOW
PKG-006081,329.18,WH-032,LOW
PKG-006082,480.07,WH-025,LOW
PKG-006083,351.27,WH-037,URGENT
PKG-006084,131.36,wh-069,URGENT
PKG-006085,79.13,WH-004,LOW
PKG-006086,459.31,WH-021,URGENT
PKG-006087,78.61,WH-087,STANDARD
PKG-006088,237.26,wh-011,STANDARD
PKG-006089,43.19,WH-081,CRITICAL
PKG-006090,248.49,WH-016,LOW
PKG-006091,355.24,,URGENT
pkg-006092,43.49741717875322kg, WH-008 ,LOW
PKG-006093,361.99,wh-088,LOW
PKG-006094,80.89,WH-064,URGENT
PKG-006095,196.96,WH-041,STANDARD
PKG-006096,254.87,WH-015,URGENT
PKG-006097,415.09,,STANDARD
pkg-006098,160.25,WH-065,STANDARD
PKG-006099,298.50,WH-090,STANDARD
PKG-006100,437.78,wh-018,LOW
pkg-006101,268.94,WH-028,URGENT
PKG-006102,229.26, WH-006 ,URGENT
PKG-006103,316.56,WH-015,STANDARD
PKG-006104,436.43,WH-012,STANDARD
pkg-006105,366.70,WH-032,
PKG-006106,271.64,WH-091,STANDARD
PKG-006107,35.81,,STANDARD
PKG-006108,103.91,WH-002,EXPRESS
PKG-006109,146.06, WH-040 ,LOW
PKG-006110,387.70,WH-005, URGENT 
PKG-006111,null,WH-038,LOW
PKG-006112,430.32, WH-068 ,LOW
 PKG-006113 ,233.74,WH-094,STANDARD
 PKG-006114 ,84.05,WH-055,
PKG-006115,144.18,WH-025,LOW
PKG-006116,217.89,WH-024,STANDARD
PKG-006117,370.12,WH-018, STANDARD 
PKG-006118,456.27,WH-042,URGENT
PKG-006119,352.36,WH-077,low
PKG-006120,372.05,WH-074,STANDARD
PKG-006121,323.06,WH-086,LOW
PKG-006122,332.50,WH-057,STANDARD
PKG-006123,97.90,WH-062,URGENT
PKG-006124,356.99,WH-069,LOW
pkg-006125,217.91,WH-071,STANDARD
 PKG-006126 ,347.93,WH-009,STANDARD

PKG-006127,3.47,WH-067,LOW
PKG-006128,493.90,WH-011,URGENT
PKG-006129,392.80,WH-081,STANDARD
PKG-006130,367.81,WH-030,LOW
PKG-006131,363.16,WH-082,URGENT
PKG-006132,410.87,WH-067,URGENT
PKG-006133,76.91,WH-090,URGENT
PKG-006134,,wh-094,standard
PKG-006135,193.73,WH-041,STANDARD
 PKG-006136 ,101.42,WH-084,LOW
PKG-006137,30.47,WH-099,URGENT
PKG-006138,416.68,WH-083,URGENT
PKG-006139,468.35,WH-100,STANDARD
PKG-006140,175.63,WH-042,LOW
PKG-006141,287.43,WH-087,URGENT
PKG-006142,279.47,WH-089,URGENT
PKG-006143,289.67,WH-054,STANDARD
PKG-006144,402.18,WH-058,STANDARD
PKG-006145,173.41,WH-047,STANDARD
PKG-006146,205.78,WH-029,STANDARD
PKG-006147,132.19,WH-093,STANDARD
pkg-006148,25.07,WH-057,LOW
PKG-006149,490.46,WH-085,LOW
PKG-006150,481.38,WH-079,LOW
PKG-006151,87.53,WH-013,LOW
PKG-006152,176.24,WH-062,URGENT
PKG-006153,380.43,WH-028,LOW
PKG-006154,162.61,WH-009,LOW
PKG-006155,214.51,WH-056,LOW
pkg-006156,87.00, WH-009 ,URGENT
PKG-006157,320.07, WH-004 ,CRITICAL
PKG-006158,349.83,WH-070,LOW
,457.78,WH-072,LOW
PKG-006160,332.58,WH-005,LOW
PKG-006161,1.84,WH-080,URGENT
PKG-006162,446.41,WH-082,LOW
PKG-006163,30.49,WH-007,URGENT
PKG-006164,142.11,WH-057,STANDARD
PKG-006165,212.87,WH-003,LOW
PKG-006166,10.08,WH-012,LOW
PKG-006167,483.12, WH-059 ,LOW
PKG-006168,403.33,WH-031,LOW
PKG-006169,366.87,WH-036,URGENT
PKG-006170,324.62,WH-096,URGENT
PKG-006171,270.91,WH-093,STANDARD
PKG-006172,N/A,WH-009,urgent
PKG-006173,52.71,WH-068,URGENT
PKG-006174,291.55,WH-017,LOW
PKG-006175,413.02,WH-061,LOW
pkg-006176,227.90,WH-088,STANDARD
PKG-006177,175.03, WH-018 ,URGENT
pkg-006178,481.17,WH-079,URGENT
PKG-006179,435.35,WH-026,URGENT
PKG-006180,232.44,WH-007,low
PKG-006181,N/A,WH-061,URGENT
PKG-006182, 118.84029453027293 ,WH-084,URGENT
PKG-006183,270.38,WH-057,STANDARD
PKG-006184,253.37,WH-066,VIP
PKG-006185,372.13,WH-077,URGENT
PKG-006186,33.16,wh-022,STANDARD
PKG-006187,463.34,WH-028,STANDARD
PKG-006188,330.96,WH-093,STANDARD
PKG-006189,238.49,WH-065,LOW
PKG-006190,454.15,WH-071,STANDARD
PKG-006191,33.54,WH-021,LOW
pkg-006192,90.42,WH-015,URGENT
 PKG-006193 ,243.36,WH-024,URGENT
PKG-006194,250.50,WH-005,URGENT
PKG-006195,270.59,WH-062,URGENT
PKG-006196,117.78,WH-049,EXPRESS
PKG-006197,101.80,WH-057,LOW
PKG-006198,421.47,WH-081,URGENT
PKG-006199,68.65,WH-088,URGENT
PKG-006200,468.79, WH-046 ,STANDARD
PKG-006201,170.10,WH-023,LOW
PKG-006202,349.37,WH-031,standard
PKG-006203,333.59,WH-047,STANDARD
PKG-006204,290.63,WH-082,standard
PKG-006205,327.88,WH-048,STANDARD

PKG-006206,241.76,WH-100,URGENT
PKG-006207,250.90, WH-041 ,URGENT
PKG-006208,406.17,WH-061,urgent
PKG-006209,101.66,WH-017,STANDARD
PKG-006210,443.89,WH-086,URGENT
PKG-006211,103.82,WH-062,LOW
PKG-006212,142.39,WH-041,LOW
PKG-006213,345.61,WH-094,LOW
PKG-006214,90.28,WH-065,URGENT
PKG-006215,481.15,WH-059,LOW
PKG-006216,126.14,WH-068, STANDARD 
PKG-006217,454.70,WH-031,STANDARD
PKG-006218,175.39,WH-088,LOW
PKG-006219,,WH-084,STANDARD
PKG-006220,466.87,WH-028,URGENT
pkg-006221,226.47, WH-100 ,low
PKG-006222,229.35,WH-096,standard
PKG-006223,402.54,WH-083,STANDARD
PKG-006224,67.98,WH-027,URGENT
PKG-006225,304.77,WH-098,LOW
PKG-006226,232.23,WH-028,STANDARD
PKG-006227,353.40,WH-027,URGENT
PKG-006228,356.12,WH-068,URGENT
PKG-006229,null,WH-061,LOW
PKG-006230,236.07,WH-042,URGENT
PKG-006231,181.80,wh-083,LOW
PKG-006232,null,WH-064,LOW
PKG-006233,161.41,WH-073,URGENT
PKG-006234,23.41,WH-039,STANDARD
PKG-006235,217.83,wh-027,URGENT
PKG-006236,325.94, WH-090 ,LOW
PKG-006237,234.89,WH-052,standard
PKG-006238,495.31,WH-086,STANDARD
PKG-006239,61.96,WH-087,STANDARD
PKG-006240,365.57,WH-091,URGENT
PKG-006241,170.24,WH-076,STANDARD
PKG-006242,246.86,WH-055,EXPRESS
PKG-006243,145.46,WH-077,LOW

PKG-006244,412.51,WH-084,URGENT
PKG-006245,389.61,WH-062,EXPRESS
PKG-006246, 161.9324722377713 ,WH-052,URGENT
PKG-006247,N/A,,LOW
PKG-006248,298.31,WH-015,URGENT
PKG-006249,264.21,WH-092,CRITICAL
PKG-006250,221.09,WH-033,LOW
PKG-006251,242.74,WH-098,LOW
PKG-006252,105.56,WH-060,standard
PKG-006253,441.97,WH-003,LOW
PKG-006254,417.08,WH-004,URGENT
PKG-006255,235.91,WH-036,URGENT
PKG-006256,216.81,WH-079
PKG-006257,260.32,,LOW
PKG-006258,422.86,WH-064,LOW
PKG-006259,15.66, WH-089 ,STANDARD
PKG-006260,N/A,WH-100,STANDARD
PKG-006261,270.04,WH-064,STANDARD
PKG-006262,455.18, WH-015 , LOW 
PKG-006263,386.61,WH-081,URGENT
 PKG-006264 ,93.56,WH-002,LOW
PKG-006265,227.25,WH-081,STANDARD
PKG-006266,67.79,WH-054,URGENT
PKG-006267,58.64,WH-072
PKG-006268,367.19,WH-025,URGENT
PKG-006269,237.35,WH-071,LOW
PKG-006270,390.62,WH-049,STANDARD
PKG-006271,170.67,WH-085,URGENT,
PKG-006272,293.95,WH-088,STANDARD
PKG-006273,29.76,WH-064,STANDARD
PKG-006274,331.29,WH-093,URGENT
PKG-006275,235.28,WH-050, STANDARD 
PKG-006276,359.01,WH-087,URGENT
PKG-006277,407.54,WH-066,STANDARD
PKG-006278,483.20,WH-087,STANDARD
PKG-006279,106.17,WH-014,STANDARD
,263.08,WH-069,URGENT
PKG-006281,14.90,WH-052
PKG-006282,127.60,WH-055,URGENT
PKG-006283,190.89,WH-044,STANDARD
PKG-006284,328.70,WH-083,STANDARD
PKG-006285,396.84,WH-015,LOW
PKG-006286,346.85,WH-090,STANDARD
PKG-006287,181.29,WH-097,URGENT
PKG-006288,475.09,WH-001,URGENT,
PKG-006289,187.10,WH-074,LOW
PKG-006290,393.0924363083554kg,WH-012,LOW
,363.68,WH-066,URGENT
PKG-006292,81.04,WH-038,URGENT
PKG-006293,365.09,WH-065,LOW
pkg-006294,419.61, WH-045 ,URGENT
PKG-006295,340.37,WH-048,LOW
PKG-006296,235.80,WH-009,STANDARD
PKG-006297,150.17,WH-072,LOW
PKG-006298,70.01,WH-076,STANDARD
PKG-006299,65.16,WH-070,URGENT
PKG-006300,447.61,WH-070,LOW
PKG-006301,169.30,WH-020,URGENT
PKG-006302,N/A,WH-019,STANDARD
PKG-006303,354.39,WH-065,LOW
PKG-006304,307.88,WH-023,LOW
PKG-006305,27.23,WH-079,STANDARD
PKG-006306,465.52,WH-076,EXPRESS
PKG-006307,261.31,WH-064,URGENT
PKG-006308,235.80,wh-011,LOW

PKG-006309,113.14722283398902kg,WH-006,LOW
PKG-006310,null,WH-017,STANDARD
PKG-006311,null,WH-009,URGENT
PKG-006312,123.88,WH-040,STANDARD
pkg-006313,81.77,WH-051,URGENT
PKG-006314,N/A,WH-079,URGENT
pkg-006315,187.54,WH-033,low
PKG-006316, 201.01317005380108 ,WH-059,URGENT
PKG-006317,256.11,WH-053,URGENT
PKG-006318,52.07,WH-051,STANDARD
PKG-006319,121.79,WH-058,URGENT
PKG-006320,60.61,WH-020,URGENT
PKG-006321,176.16,WH-052,URGENT
PKG-006322,145.47,WH-059,STANDARD
PKG-006323,462.7003942314914kg,WH-095,LOW
PKG-006324,187.11, WH-011 ,URGENT
PKG-006325,471.45,WH-032,
PKG-006326,193.18,WH-007,LOW
PKG-006327,208.44,wh-080,STANDARD
PKG-006328,74.12,WH-023,NONE
PKG-006329,141.59,WH-069,URGENT
PKG-006330,148.79,WH-072
PKG-006331,280.20,WH-092,STANDARD
PKG-006332,362.19,WH-001,URGENT
PKG-006333,199.55,WH-082, LOW 
PKG-006334,59.60,WH-037,LOW
PKG-006335,255.80,WH-049,STANDARD
PKG-006336,424.00,WH-049,LOW
PKG-006337,413.57,WH-038,URGENT
PKG-006338,476.40,WH-048,URGENT
PKG-006339,73.20,WH-023,LOW
,384.67,WH-021,LOW
 PKG-006341 ,407.91,WH-018
PKG-006342,207.15,WH-003,STANDARD
PKG-006343,469.75,WH-082,STANDARD
PKG-006344, 14.945202294696903 ,WH-053,urgent
PKG-006345,49.79,WH-003,URGENT
PKG-006346,261.75,WH-071,LOW
pkg-006347,188.98,WH-013,URGENT
PKG-006348,398.58,,URGENT
PKG-006349,99.93,WH-007,LOW
PKG-006350,208.89,WH-059,LOW
PKG-006351,76.96,WH-009, URGENT 
PKG-006352,13.19,WH-061,LOW
PKG-006353,346.96,WH-044,URGENT
PKG-006354,2.97,WH-005,LOW
 PKG-006355 ,37.08,WH-045,LOW
PKG-006356,30.60,WH-092,URGENT
PKG-006357,304.51,WH-032,STANDARD
 PKG-006358 ,null,WH-052,URGENT
PKG-006359,72.40,WH-080,LOW
PKG-006360,348.50,WH-047,URGENT
pkg-006361,351.56,WH-043,STANDARD
PKG-006362,3.44,wh-006,STANDARD
PKG-006363,206.17,WH-044,STANDARD
PKG-006364,440.84,WH-090,URGENT
PKG-006365,196.64,WH-100,low
PKG-006366,351.57,WH-018,LOW
PKG-006367,281.96,WH-018,URGENT
PKG-006368,204.62,WH-084,LOW
 PKG-006369 ,195.53,WH-063,STANDARD
PKG-006370,176.99,WH-029,LOW
PKG-006371,216.65,WH-081,STANDARD
PKG-006372,369.68,WH-026,STANDARD
PKG-006373,, WH-074 ,critical
PKG-006374,59.97,WH-053,LOW
PKG-006375,361.45,WH-047
pkg-006376,180.27,WH-055,URGENT
PKG-006377,280.56,WH-011,LOW
PKG-006378,342.16,WH-045,STANDARD
PKG-006379,321.74,,LOW

PKG-006380,15.76,WH-081,STANDARD
PKG-006381,269.16,WH-089,standard
PKG-006382,303.21,WH-001, LOW 
 PKG-006383 ,31.79,WH-006,STANDARD
PKG-006384,87.13,WH-095,CRITICAL
PKG-006385,87.45,WH-042,URGENT
PKG-006386,166.83,WH-077,STANDARD
PKG-006387,428.54,wh-031,STANDARD
PKG-006388,46.02,WH-062,CRITICAL
PKG-006389,,WH-016,NONE
PKG-006390,185.61,WH-089,URGENT

 PKG-006391 ,329.41,WH-074,LOW
PKG-006392,213.05,WH-031,LOW
